"Name","Price","ProducerName","MPN","RamType","Size","Clock","Sticks","ProductPage"
"Corsair Vengeance RGB Pro Series black",134.33,"Corsair","CMW16GX4M2C3200C14","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B07G8Q7QPY?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",137.81,"Corsair","CMW16GX4M2C3466C16","DDR4-3466","16 GB",3466,2,"https://www.amazon.ca/dp/B07FBPDLN7?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",177.71,"Corsair","CMW32GX4M2C3200C16","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/dp/B07GTG2T7L?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series black",242.99,"Corsair","CMW32GX4M2C3466C16","DDR4-3466","32 GB",3466,2,"https://www.amazon.ca/dp/B07HKGDV8X?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",0,"Corsair","CMW32GX4M2C3466C16W","DDR4-3466","32 GB",3466,2,""
"Corsair Vengeance RGB Pro Series white",61.65,"Corsair","CMW16GX4M2C3200C16W","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B07D5SN1ZK?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Pro Series white",68.9,"Corsair","CMW16GX4M2C3600C18W","DDR4-3600","16 GB",3600,2,"https://www.amazon.ca/dp/B07D5RBTQG?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Series black",104.19,"Corsair","CMR16GX4M2C3466C16","DDR4-3466","16 GB",3466,2,"https://www.amazon.ca/dp/B06ZXY4V59?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance RGB Series white",151.49,"Corsair","CMR16GX4M2C3600C18W","DDR4-3600","16 GB",3600,2,"https://www.amazon.ca/dp/B075NVJNL3?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Vengeance red DDR3-1866 CL10",0,"Corsair","CMZ32GX3M4X1866C10R","DDR3-1866","32 GB",1866,4,""
"Crucial Ballistix Elite series",76.88,"Crucial","BLE2K8G4D36BEEAK","DDR4-3600","16 GB",3600,2,"https://www.amazon.ca/dp/B07NPKTRS1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Elite Series DDR4-2666, CL16 - 32 GB Kit",0,"Crucial","BLE4C8G4D26AFEA","DDR4-2666","32 GB",2666,4,""
"Crucial Ballistix Elite Series DDR4-2666, CL16 - 8 GB",67.98,"Crucial","BLE8G4D26AFEA","DDR4-2666","8 GB",2666,1,"https://www.amazon.ca/Ballistix-Single-PC4-21300-288-Pin-Memory/dp/B00RCGJLUU?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00RCGJLUU"
"Crucial Ballistix Elite Series DDR4-3000, CL15 - 16 GB Kit",0,"Crucial","BLE2C8G4D30AEEA","DDR4-3000","16 GB",3000,2,""
"Crucial Ballistix Sport AT series",75.63,"Crucial","BLS2K8G4D32AESTK","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B07MNJTHF1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport AT series",160.32,"Crucial","BLS2K16G4D32AEST","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/Crucial-Ballistix-Desktop-Gaming-BLS2K16G4D32AEST/dp/B07MNJTVF2?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07MNJTVF2"
"Crucial Ballistix Sport DDR3-1600 CL9",0,"Ballistix","BLS4G3D1609DS1S00CEU","DDR3-1600","4 GB",1600,1,""
"Crucial Ballistix Sport LT DDR4-2400 CL16",133.59,"Ballistix","BLS2C16G4D240FSB","DDR4-2400","32 GB",2400,1,"https://www.amazon.ca/dp/B01B4F3IJY?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT DDR4-2400 red CL16",271.09,"Ballistix","BLS4C16G4D240FSE","DDR4-2400","64 GB",2400,1,"https://www.amazon.ca/dp/B01EII64B8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT grey DDR4-2666 CL16",0,"Ballistix","BLS2C8G4D26BFSB","DDR4-2666","16 GB",2666,2,""
"Crucial Ballistix Sport LT grey DDR4-2666 CL16",19.33,"Ballistix","BLS4G4D26BFSB","DDR4-2666","4 GB",2666,1,"https://www.amazon.ca/dp/B01N6QJEBM?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT grey DDR4-2666 CL16",35.42,"Ballistix","BLS8G4D26BFSB","DDR4-2666","8 GB",2666,1,"https://www.amazon.ca/dp/B01N5P7660?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT grey DDR4-2666 CL16",66.31,"Ballistix","BLS16G4D26BFSB","DDR4-2666","16 GB",2666,1,"https://www.amazon.ca/dp/B01MUAJDSS?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT red DDR4-2666 CL16",0,"Ballistix","BLS2C8G4D26BFSE","DDR4-2666","16 GB",2666,2,""
"Crucial Ballistix Sport LT red DDR4-2666 CL16",57.12,"Ballistix","BLS8G4D26BFSE","DDR4-2666","8 GB",2666,1,"https://www.amazon.ca/dp/B01N5P755B?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT series grey",79.58,"Crucial","BLS2K8G4D32AESBK","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B07MNJP6RW?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT series grey",153.77,"Crucial","BLS2K16G4D32AESB","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/dp/B07MR1HWXT?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT Series grey DDR4-2400, CL16 - 16 GB Kit",112.01,"Crucial","BLS2C8G4D240FSB","DDR4-2400","16 GB",2400,2,"https://www.amazon.ca/dp/B00UFF7Y4A?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT Series grey DDR4-2400, CL16 - 32 GB Kit",225.58,"Crucial","BLS4C8G4D240FSB","DDR4-2400","32 GB",2400,4,"https://www.amazon.ca/dp/B00UFF84G2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT Series grey DDR4-2400, CL16 - 8 GB",66.13,"Crucial","BLS8G4D240FSB","DDR4-2400","8 GB",2400,1,"https://www.amazon.ca/dp/B00UFBZOVE?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT Series grey DDR4-2400, CL16 - 8 GB Kit",83.41,"Crucial","BLS2C4G4D240FSB","DDR4-2400","8 GB",2400,2,"https://www.amazon.ca/Ballistix-Sport-4GBx2-PC4-19200-288-Pin/dp/B00UFBZOLO?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00UFBZOLO"
"Crucial Ballistix Sport LT series red",79.58,"Crucial","BLS2K8G4D32AESEK","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B07MNJKPSK?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT series red",154.14,"Crucial","BLS2K16G4D32AESE","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/dp/B07MNJNSQ9?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT Series red, DDR4-2400, CL16 - 16 GB Kit",0,"Crucial","BLS2C8G4D240FSE","DDR4-2400","16 GB",2400,2,""
"Crucial Ballistix Sport LT Series red, DDR4-2400, CL16 - 8 GB",70.81,"Crucial","BLS8G4D240FSE","DDR4-2400","8 GB",2400,1,"https://www.amazon.ca/dp/B01DPSQOO4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT Series red, DDR4-2400, CL16 - 8 GB Kit",40.19,"Crucial","BLS2C4G4D240FSE","DDR4-2400","8 GB",2400,2,"https://www.amazon.ca/dp/B01F4Z4OPW?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT series white",79.58,"Crucial","BLS2K8G4D32AESCK","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B07M9HZFP2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT series white",143.62,"Crucial","BLS2K16G4D32AESC","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/Crucial-Ballistix-Desktop-Gaming-BLS2K16G4D32AESC/dp/B07M5RKH5Z?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07M5RKH5Z"
"Crucial Ballistix Sport LT Series white DDR4-2400, CL16 - 16 GB Kit",0,"Crucial","BLS2C8G4D240FSC","DDR4-2400","16 GB",2400,2,""
"Crucial Ballistix Sport LT Series white DDR4-2400, CL16 - 32 GB Kit",148.3,"Crucial","BLS2C16G4D240FSC","DDR4-2400","32 GB",2400,2,"https://www.amazon.ca/Ballistix-16GBx2-PC4-19200-288-Pin-BLS2K16G4D240FSC/dp/B01AG9EZ6E?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01AG9EZ6E"
"Crucial Ballistix Sport LT Series white DDR4-2400, CL16 - 8 GB Kit",40.19,"Crucial","BLS2C4G4D240FSC","DDR4-2400","8 GB",2400,2,"https://www.amazon.ca/dp/B01AG9F0G8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT Series white, DDR4-2400, CL16 - 8 GB",63.12,"Crucial","BLS8G4D240FSC","DDR4-2400","8 GB",2400,1,"https://www.amazon.ca/dp/B0198QDLXO?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT white DDR4-2666 CL16",0,"Ballistix","BLS2C8G4D26BFSC","DDR4-2666","16 GB",2666,2,""
"Crucial Ballistix Sport LT white DDR4-2666 CL16",19.57,"Ballistix","BLS4G4D26BFSC","DDR4-2666","4 GB",2666,1,"https://www.amazon.ca/dp/B01N5P5MMD?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport LT white DDR4-2666 CL16",89.96,"Ballistix","BLS8G4D26BFSC","DDR4-2666","8 GB",2666,1,"https://www.amazon.ca/dp/B01MS79QSP?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Ballistix Sport Series DDR4-2400, CL16 - 8 GB Kit",0,"Crucial","BLS2C4G4D240FSA","DDR4-2400","8 GB",2400,2,""
"Crucial Ballistix Sport XT DDR3-1866 CL10",0,"Ballistix","BLS8G3D18ADS3CEU","DDR3-1866","8 GB",1866,1,""
"Crucial Ballistix Sport XT DDR3-1866 CL10",0,"Ballistix","BLS2C8G3D18ADS3CEU","DDR3-1866","16 GB",1866,2,""
"Crucial Ballistix Tactical DDR3-1866 CL9",0,"Ballistix","BLT4G3D1869DT1TX0CEU","DDR3-1866","4 GB",1866,1,""
"Crucial Ballistix Tactical DDR3-1866 CL9",120.41,"Ballistix","BLT2CP8G3D1869DT1TX0","DDR3-1866","16 GB",1866,2,"https://www.amazon.ca/Ballistix-Tactical-PC3-14900-240-Pin-Memory/dp/B00DVISMCG?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00DVISMCG"
"Crucial Ballistix Tactical DDR4-2666 CL16",0,"Ballistix","BLT4C8G4D26AFTA","DDR4-2666","32 GB",2666,4,""
"Crucial Ballistix Tactical DDR4-3000 CL15",34.61,"Ballistix","BLT4G4D30AETA","DDR4-3000","4 GB",3000,1,"https://www.amazon.ca/Ballistix-Tactical-Single-PC4-24000-288-Pin/dp/B01GZ1MW2Q?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01GZ1MW2Q"
"Crucial Ballistix Tactical LP DDR3-1600 CL8",0,"Ballistix","BLT8G3D1608ET3LX0CEU","DDR3-1600","8 GB",1600,1,""
"Crucial Ballistix Tactical, DDR4-3000, CL16 - 16 GB Kit",207.45,"Crucial","BLT2C8G4D30AETA","DDR4-3000","16 GB",3000,2,"https://www.amazon.ca/Ballistix-Tactical-PC4-21300-288-Pin-Memory/dp/B01HDUVNRI?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01HDUVNRI"
"Crucial DDR4-2133 CL15",0,"Crucial","CT4G4DFS8213","DDR4-2133","4 GB",2133,1,""
"Crucial DDR4-2133 CL15",72.13,"Crucial","CT8G4DFS8213","DDR4-2133","8 GB",2133,1,"https://www.amazon.ca/Crucial-Single-PC4-17000-Unbuffered-288-Pin/dp/B01BIWLFGQ?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01BIWLFGQ"
"Crucial DDR5-4800",29.12,"Crucial","CT2K8G48C40U5","DDR5-4800","16 GB",4800,2,"https://www.amazon.ca/dp/B09HWFZZM4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial DDR5-4800",47.08,"Crucial","CT2K16G48C40U5","DDR5-4800","32 GB",4800,2,"https://www.amazon.ca/dp/B09HW2JNHX?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial DDR5-4800",87.12,"Crucial","CT2K32G48C40U5","DDR5-4800","64 GB",4800,2,"https://www.amazon.ca/dp/B09HW97JVF?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Crucial Value Series DDR4-2133, CL15 - 16 GB Kit",0,"Crucial","CT2K8G4DFD8213","DDR4-2133","16 GB",2133,2,""
"Crucial Value Series DDR4-2133, CL15 - 8 GB",0,"Crucial","CT8G4DFD8213","DDR4-2133","8 GB",2133,1,""
"G.Skill Aegis DDR4 DDR4-2133 16GB",0,"G.Skill","F4-2133C15D-16GIS","DDR4-2133","16 GB",2133,2,""
"G.Skill Aegis DDR4 DDR4-2133 32GB",0,"G.Skill","F4-2133C15D-32GIS","DDR4-2133","32 GB",2133,2,""
"G.Skill Aegis DDR4 DDR4-2133 4GB",0,"G.Skill","F4-2133C15S-4GIS","DDR4-2133","4 GB",2133,1,""
"G.Skill Aegis DDR4 DDR4-2133 8GB",0,"G.Skill","F4-2133C15S-8GIS","DDR4-2133","8 GB",2133,1,""
"G.Skill Aegis DDR4 DDR4-2400 16GB",0,"G.Skill","F4-2400C15D-16GIS","DDR4-2400","16 GB",2400,2,""
"G.Skill Aegis DDR4 DDR4-2400 32GB",0,"G.Skill","F4-2400C15D-32GIS","DDR4-2400","32 GB",2400,2,""
"G.Skill Aegis DDR4 DDR4-2400 4GB",0,"G.Skill","F4-2400C15S-4GIS","DDR4-2400","4 GB",2400,1,""
"G.Skill Aegis DDR4 DDR4-2400 8GB",32.54,"G.Skill","F4-2400C15S-8GIS","DDR4-2400","8 GB",2400,1,"https://www.amazon.ca/dp/B01CBYMSRA?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill Aegis DDR4 DDR4-3000 16GB",0,"G.Skill","F4-3000C16D-16GISB","DDR4-3000","16 GB",3000,2,""
"G.Skill Aegis DDR4 DDR4-3000 8GB",0,"G.Skill","F4-3000C16S-8GISB","DDR4-3000","8 GB",3000,1,""
"G.Skill Flare X (for AMD) DDR4-2133 16GB",0,"G.Skill","F4-2133C15D-16GFXR","DDR4-2133","16 GB",2133,2,""
"G.Skill Flare X Series",0,"G.Skill","F4-3200C14D-16GFX","DDR4-3200","16 GB",3200,2,""
"G.Skill Fortis Series black, DDR4-2133 für Ryzen, CL 15 - 16 GB Dual-Kit",0,"G.Skill","F4-2133C15D-16GFT","DDR4-2133","16 GB",2133,2,""
"G.Skill Fortis Series black, DDR4-2133 für Ryzen, CL 15 - 32 GB Dual-Kit",0,"G.Skill","F4-2133C15D-32GFT","DDR4-2133","32 GB",2133,2,""
"G.Skill Fortis Series black, DDR4-2133 für Ryzen, CL 15 - 64 GB Quad-Kit",0,"G.Skill","F4-2133C15Q-64GFT","DDR4-2133","64 GB",2133,4,""
"G.Skill Ripjaws V DDR4-3200 16GB",0,"G.Skill","F4-3200C16D-16GVK","DDR4-3200","16 GB",3200,2,""
"G.Skill Ripjaws V DDR4-3200 16GB",0,"G.Skill","F4-3200C16D-16GVS","DDR4-3200","16 GB",3200,2,""
"G.Skill Ripjaws V DDR4-3200 16GB",0,"G.Skill","F4-3200C15D-16GVK","DDR4-3200","16 GB",3200,2,""
"G.Skill Ripjaws V DDR4-3200 16GB",0,"G.Skill","F4-3200C16D-16GVR","DDR4-3200","16 GB",3200,2,""
"G.Skill Ripjaws V DDR4-3200 16GB",0,"G.Skill","F4-3200C16D-16GVRB","DDR4-3200","16 GB",3200,2,""
"G.Skill Ripjaws V DDR4-3200 16GB",142.72,"G.Skill","F4-3200C15D-16GVR","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B01C6XPWFG?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill Ripjaws V DDR4-3200 32GB",0,"G.Skill","F4-3200C16D-32GVKA","DDR4-3200","32 GB",3200,2,""
"G.Skill Ripjaws V DDR4-3200 32GB",0,"G.Skill","F4-3200C15D-32GVR","DDR4-3200","32 GB",3200,2,""
"G.Skill Ripjaws V DDR4-3200 32GB",0,"G.Skill","F4-3200C15D-32GVK","DDR4-3200","32 GB",3200,2,""
"G.Skill Ripjaws V DDR4-3200 32GB",0,"G.Skill","F4-3200C14D-32GVR","DDR4-3200","32 GB",3200,2,""
"G.Skill Ripjaws V DDR4-3200 64GB",0,"G.Skill","F4-3200C16Q-64GVK","DDR4-3200","64 GB",3200,4,""
"G.Skill Ripjaws V DDR4-3200 64GB",0,"G.Skill","F4-3200C14Q-64GVR","DDR4-3200","64 GB",3200,4,""
"G.Skill Ripjaws V DDR4-3200 64GB",0,"G.Skill","F4-3200C15Q-64GVK","DDR4-3200","64 GB",3200,4,""
"G.Skill Ripjaws V DDR4-3200 8GB",0,"G.Skill","F4-3200C16D-8GVK","DDR4-3200","8 GB",3200,2,""
"G.Skill Ripjaws V DDR4-3400 16GB",0,"G.Skill","F4-3400C16D-16GVK","DDR4-3400","16 GB",3400,2,""
"G.Skill Ripjaws V DDR4-3400 32GB",0,"G.Skill","F4-3400C16D-32GVR","DDR4-3400","32 GB",3400,2,""
"G.Skill Ripjaws V DDR4-3466 16GB",0,"G.Skill","F4-3466C16D-16GVK","DDR4-3466","16 GB",3466,2,""
"G.Skill Ripjaws V DDR4-3466 16GB",0,"G.Skill","F4-3466C16D-16GVR","DDR4-3466","16 GB",3466,2,""
"G.Skill Ripjaws V DDR4-3600 16GB",0,"G.Skill","F4-3600C17D-16GVK","DDR4-3600","16 GB",3600,2,""
"G.Skill Ripjaws V DDR4-3600 16GB",0,"G.Skill","F4-3600C16D-16GVK","DDR4-3600","16 GB",3600,2,""
"G.Skill RipJaws V Series",0,"G.Skill","F4-3200C14D-16GVR","DDR4-3200","16 GB",3200,2,""
"G.Skill RipJaws V Series",0,"G.Skill","F4-3200C16D-16GVKB","DDR4-3200","16 GB",3200,2,""
"G.Skill RipJaws V Series",0,"G.Skill","F4-3200C16D-64GVK","DDR4-3200","64 GB",3200,2,""
"G.Skill RipJaws V Series",0,"G.Skill","F4-3200C14D-32GVK","DDR4-3200","32 GB",3200,2,""
"G.Skill RipJaws V Series",147.28,"G.Skill","F4-3200C16D-32GVK","DDR4-3200","32 GB",3200,2,"https://www.amazon.ca/dp/B0171GQR0C?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill Sniper DDR3-1866 CL9",0,"G. Skill","F3-1866C9D-16GSR","DDR3-1866","16 GB",1866,2,""
"G.Skill Sniper DDR3-1866 CL9",0,"G. Skill","F3-14900CL9D-8GBSR","DDR3-1866","8 GB",1866,2,""
"G.Skill Sniper X Series",0,"G.Skill","F4-3200C16D-32GSXWB","DDR4-3200","32 GB",3200,2,""
"G.Skill Sniper X Series",0,"G.Skill","F4-3200C16D-32GSXFB","DDR4-3200","32 GB",3200,2,""
"G.Skill Sniper X Series",0,"G.Skill","F4-3200C16D-32GSXKB","DDR4-3200","32 GB",3200,2,""
"G.Skill Sniper X Series",78.33,"G.Skill","F4-3200C16D-16GSXKB","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/G-SKILL-F4-3200C16D-16GSXKB-288-Pin-PC4-25600-Desktop/dp/B079ZDC4R2?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079ZDC4R2"
"G.Skill Sniper X Series",78.33,"G.Skill","F4-3200C16D-16GSXFB","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/G-SKILL-F4-3200C16D-16GSXFB-288-Pin-PC4-25600-Desktop/dp/B079ZMQWGX?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079ZMQWGX"
"G.Skill Sniper X Series",94.98,"G.Skill","F4-3200C16D-16GSXWB","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/G-SKILL-F4-3200C16D-16GSXWB-288-Pin-PC4-25600-Desktop/dp/B079ZD92NR?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079ZD92NR"
"G.Skill Trident Z DDR4-3200 16GB",0,"G.Skill","F4-3200C14D-16GTZ","DDR4-3200","16 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 16GB",0,"G.Skill","F4-3200C15D-16GTZKY","DDR4-3200","16 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 16GB",0,"G.Skill","F4-3200C15D-16GTZKO","DDR4-3200","16 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 16GB",0,"G.Skill","F4-3200C15D-16GTZSW","DDR4-3200","16 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 16GB",0,"G.Skill","F4-3200C15D-16GTZSK","DDR4-3200","16 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 16GB",0,"G.Skill","F4-3200C14D-16GTZKW","DDR4-3200","16 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 16GB",0,"G.Skill","F4-3200C14D-16GTZKO","DDR4-3200","16 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 16GB",0,"G.Skill","F4-3200C14D-16GTZSW","DDR4-3200","16 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 16GB",0,"G.Skill","F4-3200C14D-16GTZSK","DDR4-3200","16 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 16GB",58.02,"G.Skill","F4-3200C16D-16GTZSK","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B01HFR8XW2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill Trident Z DDR4-3200 16GB",69.78,"G.Skill","F4-3200C16D-16GTZKO","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/G-SKILL-F4-3200C16D-16GTZKO-Trident-288-PinDDR4-3200MHz-Orange/dp/B01JUB8T5W?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01JUB8T5W"
"G.Skill Trident Z DDR4-3200 16GB",82.17,"G.Skill","F4-3200C16D-16GTZKY","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/G-SKILL-F4-3200C16D-16GTZKY-Trident-288-PinDDR4-3200MHz-Yellow/dp/B01JUB8RXG?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01JUB8RXG"
"G.Skill Trident Z DDR4-3200 16GB",88.85,"G.Skill","F4-3200C16D-16GTZKW","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B01JUB8QD2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill Trident Z DDR4-3200 16GB",89.2,"G.Skill","F4-3200C15D-16GTZKW","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B01JUB8QD2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill Trident Z DDR4-3200 16GB",90.35,"G.Skill","F4-3200C16D-16GTZB","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/dp/B015FY3BJ2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill Trident Z DDR4-3200 16GB",107.15,"G.Skill","F4-3200C16D-16GTZSW","DDR4-3200","16 GB",3200,2,"https://www.amazon.ca/G-SKILL-F4-3200C16D-16GTZSW-Trident-288-PinDDR4-3200MHz-Silver/dp/B01JG4ILCE?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01JG4ILCE"
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C16D-32GTZ","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C16D-32GTZA","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C15D-32GTZ","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C16D-32GTZKY","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C16D-32GTZSW","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C15D-32GTZKW","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C15D-32GTZKY","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C15D-32GTZKO","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C15D-32GTZSW","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C15D-32GTZSK","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C14D-32GTZKW","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C14D-32GTZKY","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C14D-32GTZKO","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C14D-32GTZSW","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C14D-32GTZSK","DDR4-3200","32 GB",3200,2,""
